name,namelsad,countyfp,vtdst,geosha
Walnut Creek Township,Walnut Creek Township Voting District,123,000300,1b37cd3f93faa4c18b2cf08bdd0e87a507b6aff69b0d33596f91f4d8a4ac38db
Turkey Creek Township,Turkey Creek Township Voting District,123,000290,c09caad5092d51466f15e7e738270a0bad738ed768f1b50035138ce7e677e240
Solomon Rapids Township,Solomon Rapids Township Voting District,123,000270,87e5f0a6951d68eb24428e2e4ae891edcfc463d2036f21634ffaceeec1acf2b6
Caney City Ward 1 Precinct 1,Caney City Ward 1 Precinct 1,125,00001A,a1e380d9501858d78d43de4a80ea6e483e04e5c6ce9bbe10c0868f7382a5b43c
Caney City Ward 1 Precinct 2 Exclave A,Caney City Ward 1 Precinct 2 Exclave A,125,00001B,8c5e511411013923665f18c3ef50b36898ed927bb5e6771d5e8c2f35de12565e
Caney City Ward 1 Precinct 2 Exclave B,Caney City Ward 1 Precinct 2 Exclave B,125,00001C,dc30ef2c21da705fdb6c907a5555720cfe735d3dac1c014cf62f69a8db257ea4
Caney City Ward 2 Precinct 1,Caney City Ward 2 Precinct 1,125,000020,b5581fd08324facde01cd1ece31e7086320b94eebac725015acdf2f37563512e
Caney City Ward 3 Precinct 1,Caney City Ward 3 Precinct 1,125,000030,f20320a9948c1a2fcf34bbc1006a6bd3c8fae5284c824fa5be4fc5a42b24942f
Caney City Ward 4 Precinct 1,Caney City Ward 4 Precinct 1,125,000040,1679584a860cf44094b7af3c0df8b0febf4b3c4d39b31d39d9d180d385837293
Caney Township Havana,Caney Township Havana Voting District,125,000050,9459cfe1c01c0b3f08fee106b3944fecbf382f471f4cb4af88d3de2262973921
Caney Township Tyro,Caney Township Tyro Voting District,125,000060,4c9e9d916b0a857cbfc8f7b25f2788117f8fec6ba9fcd9b51759366c3e33840c
Coffeyville Ward 1 Precinct 11,Coffeyville Ward 1 Precinct 11,125,000210,6687ddbdfcfb7000e8b27090530994f594f81651892e37c2e811d27a280556e4
Cherokee Township,Cherokee Township Voting District,125,000070,2931dd0b8b4eedd6b9ccc7f65e20495e0e2e3d64a522d44538c19d859aeaf813
Cherry Township,Cherry Township Voting District,125,000080,afb1c1287d7cccb9fb3ec40cf55caf69e4fdcaa11cccb9f9edf2169197d0274e
Cherryvale Ward 1,Cherryvale Ward 1,125,000090,6c938bf231f4039d2f9345ad098f204b97da38e8c0148ba35af0b9284d88a62a
Coffeyville Ward 1 Precinct 07,Coffeyville Ward 1 Precinct 07,125,000170,63a66e28343e8d2e62234ad9ac813bbed7b96cb976312e58a0c4b49021d9ac68
Cherry Township Enclave A,Cherry Township Enclave A,125,00008A,9cd2b370da86f6757f6b42c07e901690e444b9160fc4a0923251f9e8f8b8028c
Cherryvale Ward 2,Cherryvale Ward 2,125,000100,4991a6d91d6cbed3d5f4525580d0c9e2b10df879a91002b57e734609bcb25dc2
Coffeyville Ward 1 Precinct 10,Coffeyville Ward 1 Precinct 10,125,000200,254f2786f09db4218eaf64a00b4e8f48abbb77c034cd1d8d4bb1a7210715ff76
Coffeyville Ward 1 Precinct 01,Coffeyville Ward 1 Precinct 01,125,000110,02e7691b97988ec834f724de812cd8572d552451c9beee3695d5bca6d8478575
Coffeyville Ward 1 Precinct 06,Coffeyville Ward 1 Precinct 06,125,000160,ba9dc19f175bea3020a565710c6ce5823901e07a93c24ab26bbdf68d562d23e9
Coffeyville Ward 1 Precinct 08,Coffeyville Ward 1 Precinct 08,125,000180,872fd295fcc37d3bf51dcf27bbd0e9be8cf38e63920d53fe9d3b9ece6f9bf951
Coffeyville Ward 1 Precinct 02,Coffeyville Ward 1 Precinct 02,125,000120,30c8e94b1ec23824bba275639b721c9b0cd9b313f9862834aa3d57927861c17a
Coffeyville Ward 1 Precinct 09,Coffeyville Ward 1 Precinct 09,125,000190,3585d16cc3a1e7b7afeee98df454e49ac6e180f9ac14fe8c15af057f6e5e9d7f
Coffeyville Ward 1 Precinct 03,Coffeyville Ward 1 Precinct 03,125,000130,06cc20316ed51aa1cd1bfe7ac2ce909face6a15edaa98cd27579bfa1f5e6c732
Coffeyville Ward 1 Precinct 04,Coffeyville Ward 1 Precinct 04,125,000140,09697d1c1923b3994acb9e0a4c77801f1a2f9b9662493bcb97b4cf1921758620
Coffeyville Ward 1 Precinct 05,Coffeyville Ward 1 Precinct 05,125,000150,09697d1c1923b3994acb9e0a4c77801f1a2f9b9662493bcb97b4cf1921758620
Coffeyville Ward 1 Precinct 12,Coffeyville Ward 1 Precinct 12,125,000220,3250e0db2d09932637ddb21700b133c632efb6b9b402e0009bf96ba5edd49bfa
Coffeyville Ward 1 Precinct 13,Coffeyville Ward 1 Precinct 13,125,000230,bc90961a5084c9529b1d74b97a6e9d9f71d6ed96faa35fadf88b70e1a67b4cee
Drum Creek Township,Drum Creek Township Voting District,125,000240,3bd32850a80c3012c2a79f2606f95a6d8a59c5c363666d730261f8026c873d36
Fawn Creek Township Dearing,Fawn Creek Township Dearing Voting District,125,000250,4af96122e48a1b3ccbaf3e838774c48ca7cc1428a1951df1e920da53bdfc2372
Fawn Creek Township Tyro,Fawn Creek Township Tyro Voting District,125,000260,d4593b9e4ac96c5123614ff1142e05769a7d384ad240eefb63f5393a0d78fd6d
Independence City Ward 3 Precinct 2 Exclave,Independence City Ward 3 Precinct 2 Exclave,125,00032B,6bf01b3d7e17981f4741dd00228554e7ca25928a153fd7021adc72a0ac6971b2
Independence City Ward 5 Precinct 1,Independence City Ward 5 Precinct 1,125,000350,1501768549fe17d41e4952cf2f6702306c2cf6cb144670855768030206ed5c6a
Independence Township 2 Part B,Independence Township 2 Part B Voting District,125,00040B,8843ae5154e458453d775eeb9e611f63c3a00d21e6c78d6894543d1ae5adf3cf
Independence Township 2 Part C,Independence Township 2 Part C Voting District,125,00040C,8bdc241f43adfa3d8d6b30cb8bec0a79cea4bad53d4923852534ca49b6d45498
Independence City Ward 1 Precinct 1,Independence City Ward 1 Precinct 1,125,000270,f4b252e56b9b519b48d336818bbc7379488cfe3e4d85fbe04b634fd3d95027b3
Independence City Ward 1 Precinct 2,Independence City Ward 1 Precinct 2,125,000280,fa66a44b02970a895df2d0c687de1deb1f34df842876c26f2fb1602020f865f7
Independence City Ward 4 Precinct 1,Independence City Ward 4 Precinct 1,125,000330,9c1984ce861c095c3bd45b414aa982801c3e6c81956597fe4e20f6796df4c298
Independence City Ward 5 Precinct 2,Independence City Ward 5 Precinct 2,125,000360,627eeb7d4f49a5ded5f25d926c17a949cbac52f53777297d5c0d55a5aafea3d2
Independence City Ward 2 Precinct 1,Independence City Ward 2 Precinct 1,125,000290,98ea30d835b8c7ca012c9638276bc43cac5c81e6278b5f62577f512a662e43bf
Independence City Ward 2 Precinct 2,Independence City Ward 2 Precinct 2,125,000300,062405810a46c735ae3ef3bd69f49e4d2bbaa38cb352b12d2f9ec9b203ab0604
Independence City Ward 3 Precinct 1,Independence City Ward 3 Precinct 1,125,000310,86d48ad1687d144c7624078d2d94129dae597dfd39df3e7f946a495229a9fa45
Independence City Ward 3 Precinct 2,Independence City Ward 3 Precinct 2,125,00032A,2d41479c5f69eff8d9f501c70ecb2fc0679b5524d13b79ade5101c88fc03059c
Independence City Ward 4 Precinct 2,Independence City Ward 4 Precinct 2,125,000340,bcbae13d8c61424d71ae5ac1c0b60d1dd80a9c570596c1cfa56f6ce2a2fc83ca
Liberty Township,Liberty Township Voting District,125,000410,6a3d2f1e49449422b1445378a0785900524469812f7a4cf7eee476783b0c7267
Louisburg Township,Louisburg Township Voting District,125,000420,1dce916d5e4c22997cab5ed48e667d0d6540946c234d7c44a2810e913c97effb
Parker Township 1,Parker Township 1 Voting District,125,000430,063ac893efa0dab698ea9aedb2404dc353dd4f949b4c01941e865a47fa22eeca
Parker Township 2,Parker Township 2 Voting District,125,00044A,a455caeb5fc639c51c32fd4846e7f9e5470cc8a604d16558ed776ba5caadf6f1
Parker Township 2 Enclave B,Parker Township 2 Enclave B Voting District,125,00044C,84def0b8bf98b9343d51467d9bfce3afbe9d0e30c04b46c96db352e766b1885b
Rutland Township,Rutland Township Voting District,125,000450,e78cd1549ccc2094ea2eddd9838c53bd36146f41f1b50d7ee7d064784fc77517
West Cherry Township,West Cherry Township Voting District,125,000470,ab4d79760aab84a9b34acb874ba65786e64d16a894ee2fc5855a11cea860ec88
Independence City Ward 6 Precinct 1 H12,Independence City Ward 6 Precinct 1 H12,125,120030,cb763b1f54cfb136e0f5eeb7db0176e3c9205af0f3beb8c36ad2c93e4b21c7a5
Independence City Ward 6 Precinct 2 H11,Independence City Ward 6 Precinct 2 H11,125,120040,89e543199b63ee085d215640da0cb241bc88ab819b0280dd825580af87adbeb9
Independence Township 2 Part A H12,Independence Township 2 Part A H12 Voting District,125,120090,6d74209773ada192429c4956ad3dc1951fed464e009a5b720a2f056f3eb3475b
Sycamore Township H11,Sycamore Township H11 Voting District,125,120100,585f0e9c38b06bbc59d3314c6041e139eacafce08ac34510eee327189bd60bd1
Caney City Ward 3 Precinct 2,Caney City Ward 3 Precinct 2,125,180030,6a01bd4ddc5028054af83447b3167e55b983218e3d44ba541a35e1c30501d7ae
Coffeyville Ward 1 Precinct 01 Exclave 3,Coffeyville Ward 1 Precinct 01 Exclave 3 Voting District,125,180050,ca04273e24f5ffc89d4a45fddfaacb1a7dc18b43d528e7b9261fecaf6accf7a6
Parker Township 2 Enclave A,Parker Township 2 Enclave A Voting District,125,00044B,3740e2c9495c1236f9f9eb3ae71176e7cbd7900ef0bed6d932e993ae57128525
Independence City Ward 6 Precinct 1 H11,Independence City Ward 6 Precinct 1 H11,125,120020,005073a1442db9be6c2a2649ffb05b42a10334d277b4f3ea16461aa6dd93f452
Independence City Ward 6 Precinct 2 H11 A,Independence City Ward 6 Precinct 2 H11 A,125,12004A,8615de89d8f6d8a2ad1e4d14ba67a1fcb0140fc9c300232543c2209826f0bc36
Independence City Ward 6 Precinct 2 H12,Independence City Ward 6 Precinct 2 H12,125,120050,8615de89d8f6d8a2ad1e4d14ba67a1fcb0140fc9c300232543c2209826f0bc36
Independence Township 1 H12,Independence Township 1 H12 Voting District,125,120070,da0257d324aa91104cf2746d1b0398c633e6b05d571879ad4e1cae69133d0670
Independence City Ward 6 Precinct 2 H12A,Independence City Ward 6 Precinct 2 H12A,125,12005A,b5f3b75283f23bf707cc29603c58bb94ca5e7f338cf448fd4f558c0f6f6fa30c
Sycamore Township H12,Sycamore Township H12 Voting District,125,120110,d526a76280f4365bd7e2d6de664354c1ad3ca7fb771372405188a9ab458f4941
Sycamore Township H12 B,Sycamore Township H12 B,125,12011B,8843ae5154e458453d775eeb9e611f63c3a00d21e6c78d6894543d1ae5adf3cf
Independence Township 1 H11,Independence Township 1 H11 Voting District,125,120060,dea5f81ce6263faeaf745a58728fd711976152cfbae73dd49ea36e50c9150c30
Caney City Ward 1 Precinct 2,Caney City Ward 1 Precinct 2,125,180010,869937ef80fbac3246e621cbad91d94b6326d4e09c4a7a643eb82200a153fa06
Caney City Ward 4 Precinct 2 Exclave B,Caney City Ward 4 Precinct 2 Exclave B,125,18002B,869937ef80fbac3246e621cbad91d94b6326d4e09c4a7a643eb82200a153fa06
Cherokee Township Airport Enclave,Cherokee Township Airport Enclave Voting District,125,180040,62b162c6d4e147a34229f3aa7422765632fa8213118a9cdf59a65d64d1422c84
Caney City Ward 4 Precinct 2,Caney City Ward 4 Precinct 2,125,180020,869937ef80fbac3246e621cbad91d94b6326d4e09c4a7a643eb82200a153fa06
Caney City Ward 4 Precinct 2 Exclave A,Caney City Ward 4 Precinct 2 Exclave A,125,18002A,d88243282c563b73bd6ea204dd8177bc4c35d54ac0a79e5f6efc7389b75be134
Caney City Ward 3 Precinct 2 Exclave A,Caney City Ward 3 Precinct 2 Exclave A,125,18003A,e15c27db8b3d089cfa06d7890c83c86558408483ce816ac8099aa93f6fc7ed08
Coffeyville Ward 1 Precinct 01 Exclave 4,Coffeyville Ward 1 Precinct 01 Exclave 4 Voting District,125,180060,f32471bd41a260cee2d68529eb6e31d7784f43e5097d887799b660be9fbdd039
Coffeyville Ward 1 Precinct 01 Exclave 5,Coffeyville Ward 1 Precinct 01 Exclave 5 Voting District,125,180070,8b2de4d31bff15b1cd7eb1bf54deb5ed8b6c3ca96e4eca17679e391aebecdd4a
Coffeyville Ward 1 Precinct 01 Exclave 1,Coffeyville Ward 1 Precinct 01 Exclave 1 Voting District,125,900010,49e244bff5a5f68053add66168cd650ae0ed4a413628c9f2633c6d7c753a2ecd
Coffeyville Ward 1 Precinct 01 Exclave 2,Coffeyville Ward 1 Precinct 01 Exclave 2 Voting District,125,90001A,6b985d94f85a9a8dd83da32ad23ff46f0d343a0f0087346e0275a0fad87d98f5
Coffeyville Ward 1 Precinct 1 Exclave,Coffeyville Ward 1 Precinct 1 Exclave,125,900020,cb0fe139903c8c69f56f19ad02c1da8b4cab42ed47d5dd1a18acc29073e01b9a
Caney City Ward 2 Precinct 2 Exclave A,Caney City Ward 2 Precinct 2 Exclave A,125,900030,a25fb8cf624eb3b5124dedb0102bd2ce143bbad1a1f9ba9bf8160cca8afca0f6
Caney City Ward 2 Precinct 2,Caney City Ward 2 Precinct 2,125,90003A,9f97cfb94b491b46bfce205d7f29ea531a2140f0b5caba0b7cbf5a12dddae2a1
Parker Township 2 Enclave,Parker Township 2 Enclave Voting District,125,900040,b795378d77fa704c3196778df314d3689c1a0ba51ed44b1d50449482a4d3186b
Independence Township 1 Enclave,Independence Township 1 Enclave Voting District,125,900050,f3b3096bb332151f2cadd0562e4f8538bcd18cdbe12084b8f954c8be81298292
Independence Exclave Airport,Independence Exclave Airport Voting District,125,900060,f9a0c195b6984dbd98c24e6d17fea56236b5a3cd5ebf32865f5bf7966b0fe291
Council Grove Ward 1,Council Grove Ward 1,127,000010,88717d51657b92aea444d7c98b898407f08af5696b17c7cdef2bb9d5c1522e4c
Council Grove Ward 2,Council Grove Ward 2,127,000020,fc42f1a51099aca1516ffe211824d057dbde3f01c2cc7339c0efbbf852b0d807
Council Grove Ward 3,Council Grove Ward 3,127,000030,a3004cf1227e81604f7da01aad6b9a8dd38336c51f9211f419a0c4004e208ebe
Township 1 Precinct 1,Township 1 Precinct 1,127,000080,5831682c8ed30a646b4e327ee157f4f5265083b8f9d5a131aed1f89b1bca2e4f
Township 2,Township 2 Voting District,127,000100,e704862b2af71c19efb577f31a034f7edfd317af84fee8929d99308ca34edc69
Herington Exclave C Airport,Herington Exclave C Airport Voting District,127,900020,86d1318df24e8c955d101d5b11897d4a0787797109312d7a9712ffb07b9129f0
Herington Ward 1 Exclave A,Herington Ward 1 Exclave A,127,000040,8c22ae68510b1a9c51f123b36c2b6d8398856ad03a47d75d2592dd2f4850d933
Herington Ward 1 Exclave B,Herington Ward 1 Exclave B,127,000050,142dd8e14b56bc449e86b095e3114ff44efdfb53470339d7aaafab91b62fe06b
Overland Township,Overland Township Voting District,127,000070,1d93a72d85d9b0c57668c3bb9c8db90976cb76b3a2931a33ca914376c4b6967d
Council Grove Ward 3 Exclave,Council Grove Ward 3 Exclave,127,900010,5a2af8e06bfa6f87d1a17d25f163e168bc9abd322493c44806eb861c8d4b8e20
Highland Township,Highland Township Voting District,127,000060,6d9764e0111393f00edcbac9f1423eb2df53df3d565b61cf2fe29e312d5c1a4c
Township 1 Precinct 2,Township 1 Precinct 2,127,000090,48ded2094990f2b65ca0c5d017da8a45279b0cd18aed844ea612b46402333251
Township 4,Township 4 Voting District,127,000120,8d8d30392aa76c3fcb05665cb1877e878877f480d35f20e79ec7e111722679fc
Township 3,Township 3 Voting District,127,000110,5b629f3e3d7d3170f0694be8469c60a51ecfb774cda9a7e2c53af2871dcfad8c
Township 5,Township 5 Voting District,127,000130,643c189f9e0a67d415ec15784be88ce4b37fd08b500839400b812d11b25571d9
Township 6,Township 6 Voting District,127,000140,14723167acc5f7a04643b0b2c7a2ddd28b42b9c8025c29621e1cb21555eadc4b
Township 7,Township 7 Voting District,127,000150,3682950008cafb976d9c08b644a39600614a4ccf30f3a1a25856b5a90d4f099e
Township 8,Township 8 Voting District,127,000160,01009eedf212aec2d59cc0b6ed0c0478d66ec4163bee404be9c71bc25b0bec4e
Township 9,Township 9 Voting District,127,000170,b53b1523eca912d4547e9cbb83f741d9cc8d60e99de24a24df6b2b9df639392d
Cimarron Township,Cimarron Township Voting District,129,000010,1dd255dfdc0d4b6f9cb627b853d4e2b179d9f51fa89066d69da75893d5ca6c75
East Richfield,East Richfield Voting District,129,000020,5de964fd54164a2a3e4bffe74b5945a8d2305783aae14cf04d18d664fb5c044d
Elkhart Ward 1,Elkhart Ward 1,129,000030,4c8c2ba19ff3741180ca6613e3243fd0c4624d0ca65805d1f9ccc4374b4b6282
Elkhart Ward 3,Elkhart Ward 3,129,000050,27c24c64ba4a41d4fef5ef0df98fb24f121db18cb29745b7b28e7d461e4434a2
Jones Township,Jones Township Voting District,129,000060,ea77c7aed69f1ea899700469c250de807dab44d35cc002cd99b3d0f020164806
Rolla Township,Rolla Township Voting District,129,000070,27907bc8d8e0debd81d2f81d7d5ac86a0e08c2d10197fa425057c2a03f5f4fbb
West Richfield,West Richfield Voting District,129,000090,c22234061baeb2e70a6b006f52d363ed3e0f45d13bfb41b1fc1eb079fdad6648
Westola Township,Westola Township Voting District,129,000100,52c01be44e864628cc9f42063399b25f68672203f8bfe94cc8aff0971074c1ef
Taloga Township,Taloga Township Voting District,129,000080,e210a23df098ade3f47c233d6e53f67847dcd7be6ea877c3ca8b55813d043c88
Elkhart Ward 2,Elkhart Ward 2,129,000040,4c8c2ba19ff3741180ca6613e3243fd0c4624d0ca65805d1f9ccc4374b4b6282
Adams Township,Adams Township Voting District,131,000010,dd8a12945a0138573e920810917e4690009542b4e2bc0fa2b9560387a723450c
Berwick Township,Berwick Township Voting District,131,000020,09b65f7c73f8ba6a470b9446b3dd8922b6766a768ac013331e943cef22ecfc84
Capioma Township,Capioma Township Voting District,131,000030,8287c8902b7ae81beb669f322d19534bd4075b8e6a6822c7112c5885bed4d067
Wetmore Township,Wetmore Township Voting District,131,000300,37ec9bbf59bcdf963b7943d1c1e02aba0de71214e6b854629919924f6bebc4e7
Richmond Township Enclave 1,Richmond Township Enclave 1 Voting District,131,900010,864cca550319bfe25e89d5b5492741bc3376c7633ef5dfe7984bdbca4a1daf52
Center Township,Center Township Voting District,131,000040,a2e30b811740edec64dcfac6ca615f9af77b5f01051ad65baf0d1e9ba1735733
Centralia Home,Centralia Home Voting District,131,00005A,9a14758aff6ce4832c145883d108b3f12eeb1aa92c60b97d82adb4f76b2110b0
Centralia Illinois,Centralia Illinois Voting District,131,00005B,850b924866565c6c4d584dae04eaba94f9b9c073b80c2aeda3be7b1382bc3fc3
Illinois Township,Illinois Township Voting District,131,000120,a53278f0db67621a85ecadbafd25cabc3ea4d3e7e5fe585b50eb664da74c83ef
Clear Creek Township,Clear Creek Township Voting District,131,000060,e1eba7c9cb98f1aa33cffb7a38aa12022d63d9e48350cbd34d9483172ccb5e70
Marion Township,Marion Township Voting District,131,000130,0bd3b37fae262215a655b6574ec71ee3e2034b924365cbee80a676e32ab7e44d
Richmond Township,Richmond Township Voting District,131,000190,a500d890fc61fd3003786fde6f8c744939421593dfbf617ce0b27242c73a1e19
Washington Township,Washington Township Voting District,131,000290,85a684a611b09648d73e328589aed7c1fb4940e6923641ee054ee171472b8b87
Gilman Township,Gilman Township Voting District,131,000070,415ea4bc0a5f602a360269c797f2b9c338ba9c2c8d664a552eb2baf629afae58
Granada Township,Granada Township Voting District,131,000080,0015510b29a2fe327b73218206ab6e2864e89bc2c93c503f7a904335b8eefe0c
Harrison - Goff,Harrison - Goff Voting District,131,000090,66f0d17858d8e634bb9d5cb3d6e2cbee5e7dde745560fb96cad22a8bb33cfb05
Harrison - Kelly,Harrison - Kelly Voting District,131,000100,f45f2526f6f8501f8544eaf591d13a8b976b17d933bbde62295f95f0a02904fd
Home Township,Home Township Voting District,131,000110,f1dc8032e966de781ca4b5faf20c40b2f2fa54c4fc2f509fa6201c344818022a
Mitchell Township,Mitchell Township Voting District,131,000140,b50c0ee66276eef066417b418965e482052c676061ed2d183c9225ac95ca3764
Nemaha Township,Nemaha Township Voting District,131,000150,c63d4aef24bef78049fe5ec61f8e18155bb3b94956c0eb6e31ad8fa388417789
Neuchatel Township,Neuchatel Township Voting District,131,000160,d8464b7f2a700e883c9ca8d96a1baa4de8233ba132b4ac218ceb437819afa23b
Red Vermillion Township,Red Vermillion Township Voting District,131,000170,0c83e443e5b624d73a8717f3536036094f8b0a83eed6bfc5a81c75228b393c9d
Reilly Township,Reilly Township Voting District,131,000180,f09ab66f6e966c10dcfdbaddf4b5e2b8f1111354795f39a5b60ae8472cd3ec3d
Sabetha Ward 1,Sabetha Ward 1,131,000210,6c886dcee72c96499df056e11df8224c6d9fc305e73ec8d6bf6b9a6fe17d8c3b
Sabetha Ward 4,Sabetha Ward 4,131,000240,a1ef786dd2d15ed6e66fb2f4d5e1bf13be31f99abc36748c036fc0dfd89381cd
Rock Creek Township,Rock Creek Township Voting District,131,00020A,e95025f56c998821c7d9e93e83cb404eb243a31bb830be30137c68b7215f355c
Sabetha Ward 3,Sabetha Ward 3,131,00023A,76af4624e66d80d5cb33073e0b4ae57bec0ae2224009e894818f0be6a5932612
Rock Creek Township Enclave A,Rock Creek Township Enclave A Voting District,131,00020B,2245b9a4da52225490b0125d4796177362ee8dc93fe2614d9cc37851c8db3ea8
Rock Creek Township Enclave B,Rock Creek Township Enclave B Voting District,131,00020C,c2fdb4ec08bd31997393d6472a4ad3e622ac99230863e5796ec722e2400b8c89
Rock Creek Township Enclave C,Rock Creek Township Enclave C Voting District,131,00020D,4c41af48acb5f935fe9a07dc28e2b05ef5cbb3eaa45a15eeeece73659a0954ab
Sabetha Ward 3 Exclave,Sabetha Ward 3 Exclave Voting District,131,00023B,ca4ce1aeba7816a43f3e73b4481eaca9b62490bd48678e989fc35fffdb9f4d75
Sabetha Ward 4 Exclave,Sabetha Ward 4 Exclave Voting District,131,00024A,6399725ad439d850cec36e68044505b1fa5fc958e95bb746dafd8e4420a4eda8
Sabetha Ward 2,Sabetha Ward 2,131,000220,19d4345a64e878ae0e531eab6e143d1e82cb66f30d78e566fed32422bf580a80
